time,left_eye,right_eye,lips,head_h,head_v,head_slope,planar_angle,lip_sum,lip_ratio,abs_mov 
1056,0.020338101465238623,0,0.012715905061074229,2.0,1.0,3.0,5.536704389285177e-05,0.011362169330766392,0.012715905061074229,0
1057,0.0007507140940718471,0,0.0018474930483399765,0.0,1.0,1.0,5.536704389285177e-05,2.9997358341176437,0.0018474930483399765,0
1058,0.20444287063658542,0,0.007346708491030696,1.0,4.0,3.0,0.0026165838461297483,1.9883736647868773,0.007346708491030696,1
1059,0.07846775912153944,0,0.021539721539721557,1.0,1.0,0.0,0.0028804451820403764,1.0,0.021539721539721557,1
1060,0.046332948676670316,0,0.005721957360273755,0.0,1.0,1.0,0.005608075802198813,2.016367271945313,0.005721957360273755,0
1061,0.026289881721881125,0,0.0033789281246142666,0.0,2.0,2.0,0.005648079962614244,0.999959783636001,0.0033789281246142666,0
1062,0.01014463549688005,0,0.012528373377015734,2.0,0.0,2.0,0.0,0.0002357924611828821,0.012528373377015734,0
1063,0.04607839466454022,0,0.018160507242002633,1.0,1.0,2.0,0.002776444735306362,2.0039783870283827,0.018160507242002633,0
1064,0.021287007730253715,0,0.00011084826199775355,0.0,0.0,0.0,0.0,0.012193308819746562,0.00011084826199775355,0
1065,0.009709952202195393,0,0.012703030714929175,0.0,0.0,0.0,0.0,0.011903075199995783,0.012703030714929175,0
1066,0.015166760170462867,0,0.0036121216240200815,1.0,1.0,0.0,0.0028716352273078817,0.9880969248000042,0.0036121216240200815,0
1067,0.00892297515033369,0,0.006726855088538708,1.0,1.0,0.0,0.008440474810623995,2.016367271945313,0.006726855088538708,0
1068,0.0007201981764381471,0,0.012400802416421164,1.0,0.0,1.0,0.0027526160183239216,0.004740936732190448,0.012400802416421164,0
1069,0.0007201981764381471,0,0.009113750767685891,2.0,0.0,2.0,0.005632179062164237,1.0116263352131227,0.009113750767685891,0
1070,0.006243785020129178,0,0.003548013214348944,1.0,0.0,1.0,0.002815955497172045,0.9880969248000042,0.003548013214348944,0
1071,0.005697458270572497,0,0.008982699316363585,1.0,1.0,2.0,0.0028716352273078817,0.9880969248000042,0.008982699316363585,0
1072,0.009515688334690242,0,0.005495006891789056,0.0,1.0,1.0,5.567973013583666e-05,1.9835098653555576,0.005495006891789056,0
1073,0.002425554956011433,0,0.01594985798742249,1.0,0.0,1.0,0.002815955497172045,1.0002075872845921,0.01594985798742249,0
1074,0.026572981209776914,0,0.02703453225237984,0.0,1.0,1.0,4.773041856319382e-05,2.994664447401732,0.02703453225237984,0
1075,0.021083607035565943,0,0.01802850342800183,1.0,1.0,2.0,0.0027682250786088512,1.9949546810214542,0.01802850342800183,0
1076,0.0038102080678507066,0,0.003470254854257393,1.0,1.0,0.0,0.0027682250786088512,0.9835925116906878,0.003470254854257393,0
1077,0.0007463888496511695,0,0.003470254854257393,1.0,0.0,1.0,0.002823904808744688,0.9835925116906878,0.003470254854257393,0
1078,0.0038182300641177447,0,0.00900602882437801,1.0,0.0,1.0,0.002823904808744688,0.9997097663802776,0.00900602882437801,0
1079,0.005697458270572497,0,0.002322526847996831,0.0,0.0,0.0,0.005648575634859357,2.9952053532709613,0.002322526847996831,0
1080,0.005697458270572497,0,0.015705376268188076,1.0,1.0,0.0,0.002784621651303972,1.000276739986873,0.015705376268188076,0
1081,0.0,0,0.0020618257038623744,2.0,1.0,1.0,0.005687858792300073,2.999723260013127,0.0020618257038623744,0
1082,0.006243785020129178,0,0.0035687991059463187,0.0,0.0,0.0,0.0,1.0,0.0035687991059463187,1
1083,0.0016791661063602636,0,0.0035687991059463187,0.0,1.0,1.0,5.567973013583666e-05,1.0,0.0035687991059463187,0
1084,0.0016791661063602636,0,0.007528287355394292,1.0,0.0,1.0,0.002815955497172045,4.999459094130771,0.007528287355394292,0
1085,0.017796979753061826,0,0.020120469808325714,1.0,0.0,1.0,0.0028162235649921916,4.99916886051102,0.020120469808325714,0
1086,0.005064513466307152,0,0.027265171459191107,1.0,1.0,2.0,0.0028639539835553854,2.99916886051102,0.027265171459191107,0
1087,0.0166177081992398,0,0.00908850758288765,1.0,0.0,1.0,0.002823904808744688,0.9997358341176437,0.00908850758288765,0
1088,0.008706306483132586,0,0.005600700848272078,0.0,1.0,1.0,5.5995072377482136e-05,1.9951362005686804,0.005600700848272078,0
1089,0.0028544183543861568,0,9.298309987065823e-05,0.0,0.0,0.0,0.0001116748025133188,0.016490134644442378,9.298309987065823e-05,0
1090,0.006606298974664637,0,0.006835487627341041,0.0,1.0,1.0,0.005592400232478407,2.011903075199996,0.006835487627341041,0
1091,0.01596906123815023,0,0.002148248083477411,1.0,1.0,0.0,0.002776444735306362,2.999723260013127,0.002148248083477411,0
1092,0.0,0,0.006753526013819788,0.0,1.0,1.0,4.773041856319382e-05,2.0116263352131227,0.006753526013819788,0
1093,0.0007863764076054824,0,0.0054609957946600285,1.0,0.0,1.0,0.002824175153869556,1.9880969248000042,0.0054609957946600285,0
1094,0.0050678981230661835,0,0.005565737553336947,0.0,2.0,2.0,0.0,1.999723260013127,0.005565737553336947,0
1095,0.023314402171810467,0,0.002078045128762418,1.0,1.0,0.0,0.002776444735306362,2.9951362005686804,0.002078045128762418,0
1096,0.012524536547250331,0,0.015934865018925715,2.0,2.0,0.0,0.0,0.9957031741753042,0.015934865018925715,0
1097,0.004207072773227849,0,0.012447172594351186,2.0,0.0,2.0,0.0,0.0002902336197507793,0.012447172594351186,0
1098,0.004207072773227849,0,0.0,2.0,1.0,3.0,4.773041856319382e-05,0.0,0.0,0
1099,0.030462134291333542,0,0.016312336897191193,0.0,0.0,0.0,0.0,0.995647209581989,0.016312336897191193,0
1100,0.0,0,0.0037599165427623094,1.0,0.0,1.0,0.002823904808744688,0.9883311938264114,0.0037599165427623094,0
1101,0.028625361510934366,0,0.003669336200991913,1.0,1.0,2.0,0.0028716352273078817,1.0045870594444182,0.003669336200991913,0
1102,0.00386626306501886,0,0.009259259259259245,1.0,0.0,1.0,0.002815955497172045,1.0,0.009259259259259245,0
1103,0.009154502501533046,0,0.006962497296161552,0.0,0.0,0.0,0.0,2.011903075199996,0.006962497296161552,0
1104,0.012462375154253413,0,0.009199118865454603,1.0,2.0,3.0,0.002815955497172045,1.0119030751999958,0.009199118865454603,0
1105,0.022943876913451677,0,0.005742982126984653,1.0,0.0,1.0,0.0027364405748909314,2.016407488309312,0.005742982126984653,0
1106,0.015165183162457796,0,0.0022274341144823406,1.0,1.0,2.0,0.0028804451820403764,2.999627120045119,0.0022274341144823406,0
1107,0.015165183162457796,0,0.009062065348144965,1.0,1.0,2.0,0.002896572639262872,0.987806691180225,0.009062065348144965,0
1108,0.004801697446930042,0,0.0034867042697381834,1.0,1.0,2.0,0.002896572639262872,0.9954129405555818,0.0034867042697381834,0
1109,0.013038411308626374,0,0.025694430860806805,1.0,2.0,1.0,0.002840213770987282,0.011362169330766392,0.025694430860806805,0
1110,0.016305161862319617,0,0.029042357824731246,0.0,1.0,1.0,4.023141105309429e-05,1.0050453189785458,0.029042357824731246,0
1111,0.0030392970573407396,0,0.006850846063173821,1.0,1.0,2.0,0.0027841709934541253,2.016407488309312,0.006850846063173821,0
1112,0.0214584354123612,0,0.007313507262008134,1.0,1.0,0.0,0.0027682250786088512,1.9880969248000042,0.007313507262008134,0
1113,0.003661455659299373,0,0.06056832479920232,0.0,1.0,1.0,0.005671734459467606,5.034462398841583,0.06056832479920232,0
1114,0.020836276810402565,0,0.047152938952532586,1.0,1.0,0.0,0.0028557789622955607,4.99135695066289,0.047152938952532586,1
1115,0.015101154522125126,0,0.03673795729919638,1.0,2.0,1.0,0.002815955497172045,6.975527154793099,0.03673795729919638,0
1116,0.03429423528449105,0,0.07608643213404886,1.0,4.0,5.0,0.002689458856130228,4.99146729668675,0.07608643213404886,0
1117,0.00480148089427318,0,0.014861945186463665,1.0,2.0,3.0,0.002659174143088156,0.04521545461858523,0.014861945186463665,0
1118,0.004940738645329568,0,0.028249753688438628,0.0,2.0,2.0,0.011059701300726251,3.045259535639417,0.028249753688438628,0
1119,0.0009221899912114639,0,0.001211180754796426,0.0,0.0,0.0,0.0056006442736896735,3.0079782559909347,0.001211180754796426,0
1120,0.00548937417421097,0,0.19492513184054944,1.0,1.0,0.0,0.0027373193429342975,23.995480208505825,0.19492513184054944,1
1121,0.0,0,0.018807571622013075,2.0,1.0,1.0,6.256354101412398e-05,2.01249804748511,0.018807571622013075,0
1122,0.009020521315213026,0,0.03695600728445275,0.0,2.0,2.0,0.00012618395977399485,0.00012743452850827452,0.03695600728445275,0
1123,0.005268684278707136,0,0.006242065483118342,0.0,0.0,0.0,0.005630169286969723,2.004545360634978,0.006242065483118342,0
1124,0.009607488812577947,0,0.0062552126772310035,0.0,1.0,1.0,7.951021688982346e-05,2.0,0.0062552126772310035,0
1125,0.014876173091285083,0,0.01179278549475743,1.0,1.0,2.0,0.0029103154368246946,0.03271925926247832,0.01179278549475743,0
1126,0.009871029732795578,0,0.023957988483552906,1.0,1.0,2.0,0.0025877348028497706,0.00048596877809359285,0.023957988483552906,0
1127,0.009871029732795578,0,0.009300142938294231,1.0,2.0,1.0,0.0028550375154702684,1.0138862107382351,0.009300142938294231,0
1128,0.003695210566756535,0,0.006171767782949866,1.0,1.0,0.0,0.0029368371062918584,1.9998332360543714,0.006171767782949866,0
1129,0.0,0,0.012173768116039818,0.0,0.0,0.0,0.0,0.00016676394562864516,0.012173768116039818,0
1130,0.014724449798672157,0,0.0031854935090663283,0.0,0.0,0.0,0.0058573800464850785,1.013717549341294,0.0031854935090663283,0
1131,0.0035434872741436085,0,0.006105347117537796,1.0,1.0,2.0,0.0027745350405824314,2.013426876873609,0.006105347117537796,0
1132,0.005855651776072057,0,0.015486015537970688,1.0,0.0,1.0,0.002838839414879075,1.0002712593771719,0.015486015537970688,0
1133,0.0,0,0.012523319269069244,0.0,1.0,1.0,8.041429426820443e-05,0.013198088456874757,0.012523319269069244,0
1134,0.014950091503261764,0,0.02166037558595396,0.0,0.0,0.0,0.00015947055639456073,1.0000424709604374,0.02166037558595396,0
1135,0.0055509524530460985,0,0.018503039785100428,1.0,1.0,2.0,0.002743313728815037,2.0046295304048556,0.018503039785100428,0
1136,0.013942214294982935,0,0.0028476787654876934,3.0,1.0,2.0,0.0085629953057204,3.004545360634978,0.0028476787654876934,0
1137,0.0045430752447672695,0,0.006518304702728017,1.0,0.0,1.0,0.002829855923190846,1.9867602127336852,0.006518304702728017,0
1138,0.0010611379710157576,0,0.00010672420895646573,1.0,2.0,1.0,0.003023330974584428,0.01778514790129293,0.00010672420895646573,0
1139,0.0043112674557334585,0,1.5081842817621371e-05,1.0,0.0,1.0,0.002845945954193123,0.004629530404855586,1.5081842817621371e-05,0
1140,0.005352478968101815,0,0.006276907069957927,1.0,0.0,1.0,0.0028464536986248824,2.01307144772656,0.006276907069957927,0
1141,0.011336968484886523,0,0.003112898120167684,1.0,1.0,0.0,0.002773703640086462,0.9999590524743098,0.003112898120167684,0
1142,0.0033959297332616933,0,0.006162217832066663,2.0,0.0,2.0,0.00014600789961078872,2.013072971161307,0.006162217832066663,0
1143,0.002290874961664302,0,0.003242669200876569,1.0,1.0,2.0,0.0029197115396972506,1.0045870594444182,0.003242669200876569,0
1144,0.02321236329893228,0,0.005931256658359585,0.0,0.0,0.0,0.005692399652818005,2.004587059444418,0.005931256658359585,0
1145,0.006957093578467022,0,0.01220896653297121,2.0,0.0,2.0,0.0058536860719043855,0.008568558051990749,0.01220896653297121,0
1146,0.006222241351127533,0,0.02726397901203026,1.0,1.0,2.0,0.0027584251206108704,2.9990376913233376,0.02726397901203026,0
1147,0.004176485669711794,0,0.011608320931286054,1.0,1.0,2.0,0.0029197115396972506,3.9993749025574346,0.011608320931286054,0
1148,0.020068907481464837,0,0.0023915382136790453,2.0,1.0,3.0,8.087212481817582e-05,2.991726954372666,0.0023915382136790453,0
1149,0.025565558516144782,0,0.00011361391880793104,0.0,1.0,1.0,8.087212481817582e-05,0.012498047485109964,0.00011361391880793104,0
1150,0.015104139847257891,0,0.024462760920936022,0.0,1.0,1.0,0.005758963121737324,0.012579211374799115,0.024462760920936022,0
1151,0.020770132999519964,0,0.015273263275919158,0.0,1.0,1.0,0.005758963121737324,1.004464196745289,0.015273263275919158,0
1152,0.011162644186942017,0,0.01252623598500674,0.0,0.0,0.0,0.005694246580279682,0.017085106929528138,0.01252623598500674,0
1153,0.005855651776072057,0,0.015734596543181434,1.0,0.0,1.0,0.002847331138583587,0.9874193061797598,0.015734596543181434,0
1154,0.0,0,0.012064902717744463,0.0,0.0,0.0,0.00569503188741852,4.021636399897943e-05,0.012064902717744463,0
1155,0.011352302810752002,0,0.031082303476816453,1.0,1.0,2.0,0.002782984207377291,1.9998346663404334,0.031082303476816453,0
1156,0.044263475297836086,0,0.022039642422849726,2.0,0.0,2.0,0.005679556846640163,3.012653072602774,0.022039642422849726,0
1157,0.021673236608669655,0,0.0027407103462618876,1.0,1.0,0.0,0.002896572639262872,3.0041269855112205,0.0027407103462618876,0
1158,0.007238528984290393,0,0.018160810213231182,0.0,0.0,0.0,0.005777017821303248,2.003887790623679,0.018160810213231182,0
1159,0.013817629531749809,0,0.00012017344085835102,0.0,1.0,1.0,0.005640837886019412,0.03635612603952154,0.00012017344085835102,0
1160,0.019887865244701486,0,0.021209493582539707,1.0,0.0,1.0,0.008522520926938459,1.0222273607905947,0.021209493582539707,0
1161,0.025855011258268445,0,0.02230701647374811,1.0,3.0,4.0,0.053772475263551,1.3908325509022177,0.02230701647374811,0
1162,0.00450210826239783,0,0.011428352296743882,2.0,2.0,4.0,0.011291364712846155,0.019211457096702134,0.011428352296743882,0
1163,0.01377671582365081,0,0.014681335105763416,2.0,1.0,3.0,0.017136879610003083,2.736226795699224,0.014681335105763416,0
1164,0.014060993662496968,0,0.018053884251712615,1.0,1.0,0.0,0.014364105400178809,6.0795456452239875,0.018053884251712615,0
1165,0.01829194182532584,0,0.012131715640039953,11.0,2.0,13.0,0.030230039239424814,6.507712096925445,0.012131715640039953,1
1166,0.004230948162828874,0,0.009717614868466284,4.0,0.0,4.0,0.0014374461039187436,3.2584957868928655,0.009717614868466284,0
1167,0.011046537369044984,0,0.010189480251162786,4.0,2.0,6.0,0.005632788484660034,1.2949119185146571,0.010189480251162786,1
1168,0.008735417532526157,0,0.005211446374769779,13.0,2.0,11.0,0.002068710795740697,2.179672020520286,0.005211446374769779,1
1169,0.006591969217142335,0,0.007438339146297823,1.0,1.0,2.0,0.003215396694751793,4.925193368056995,0.007438339146297823,0
1170,0.01163208932141685,0,0.008721124850723128,2.0,2.0,4.0,0.005671187120030424,1.773139078291706,0.008721124850723128,0
1171,0.01163208932141685,0,0.005274341083019496,1.0,2.0,3.0,0.002834478105488758,0.7827343836189016,0.005274341083019496,0
1172,0.026833583882862055,0,0.02126788950712477,2.0,3.0,5.0,0.02373325427245135,3.1879117465730076,0.02126788950712477,0
1173,0.02068077111803701,0,0.0036339359585705333,2.0,1.0,3.0,0.0003250658143797436,0.993939339657544,0.0036339359585705333,0
1174,0.02345859931283778,0,0.015758180664649513,0.0,0.0,0.0,0.005675826315428137,0.8973060651844094,0.015758180664649513,1
1175,0.02059121696255911,0,0.00600001978604453,1.0,2.0,1.0,0.008526836482202302,2.2395877695744844,0.00600001978604453,0
1176,0.007330067451439826,0,0.004924148999837619,2.0,1.0,3.0,0.023027539136051864,1.694523553969475,0.004924148999837619,0
1177,0.026753101322715023,0,0.017727307961795613,0.0,1.0,1.0,0.01159016609221901,2.114139762568584,0.017727307961795613,0
1178,0.025481410499722357,0,0.01702337559968603,1.0,1.0,2.0,0.008701426641747514,1.9414195644397978,0.01702337559968603,0
1179,0.005657900066537713,0,0.00021559923787378699,0.0,1.0,1.0,0.005535208463807714,0.059526657188200716,0.00021559923787378699,0
1180,0.00797636153241027,0,0.01650336060550439,3.0,0.0,3.0,0.01996507249223143,0.8283967584871732,0.01650336060550439,0
1181,0.012107374029653117,0,0.0,2.0,0.0,2.0,0.005709609323086555,0.0,0.0,0
1182,0.0,0,0.0014829470090540475,2.0,1.0,3.0,0.005768243689028153,4.050928718667365,0.0014829470090540475,0
1183,0.018803490474515905,0,0.014808515683761458,2.0,0.0,2.0,0.00569632580675495,2.994744690935619,0.014808515683761458,0
1184,0.015186163776626127,0,0.021802984567970085,3.0,1.0,2.0,0.0028159769303970905,0.9723601353873619,0.021802984567970085,0
1185,0.01573698222574682,0,0.0032880730671877023,2.0,2.0,4.0,0.005713850377911654,0.9771150691981063,0.0032880730671877023,0
1186,0.01718106706272554,0,0.006281463175430435,5.0,2.0,7.0,0.0028733220710109903,2.0742875750694907,0.006281463175430435,0
1187,0.012486300904354597,0,0.01284325071728426,1.0,1.0,2.0,0.00855461665643894,0.036295154871936575,0.01284325071728426,0
1188,0.018141107629744746,0,0.0216953512517305,3.0,0.0,3.0,0.0028485327228807943,0.9948596670799077,0.0216953512517305,0
1189,0.0022329909060739284,0,0.002155515178249856,0.0,1.0,1.0,4.0460603495204306e-05,2.995036971216763,0.002155515178249856,0
1190,0.008926747854740569,0,0.019524806014087404,1.0,3.0,4.0,0.008584487159085087,1.995631943501877,0.019524806014087404,0
1191,0.013824579862090902,0,0.01586337486514594,0.0,0.0,0.0,0.00012906660571953762,1.0078685170802544,0.01586337486514594,0
1192,0.010669777649436107,0,1.6272514619053435e-05,0.0,2.0,2.0,0.00012906660571953762,0.004629530404855586,1.6272514619053435e-05,0
1193,0.009111251754561345,0,0.019283892206778508,0.0,1.0,1.0,0.005613374455461506,2.004504413109288,0.019283892206778508,0
1194,0.01523378668846842,0,0.02852648206081826,1.0,2.0,3.0,0.002838381591710834,0.9998748827044324,0.02852648206081826,0
1195,0.013516566613843983,0,0.003587817194135978,6.0,5.0,11.0,0.028517992958128312,1.048550133066982,0.003587817194135978,0
1196,0.008859544538376118,0,0.021669623539920357,4.0,0.0,4.0,0.0056756933962852085,0.9997801293122279,0.021669623539920357,0
1197,0.01317391810746854,0,0.007964372966206057,2.0,0.0,2.0,0.017000331886919615,5.153372468360061,0.007964372966206057,1
1198,0.020502520503186072,0,0.004004668972046488,5.0,2.0,7.0,0.014130973314977521,4.8648368139865,0.004004668972046488,0
1199,0.019700809908704875,0,0.00043891951518160166,3.0,2.0,5.0,0.020377668542747016,0.40636448955257265,0.00043891951518160166,0
1200,0.03421053294840687,0,0.00981530743109027,4.0,1.0,5.0,0.010927425030674037,0.7763051931014502,0.00981530743109027,0
1201,0.01785367390811826,0,0.021284696374107293,5.0,1.0,6.0,0.03681407487320315,1.9441379315765062,0.021284696374107293,0
1202,0.007374056634069814,0,0.015417866244626821,3.0,1.0,2.0,0.0032441539039221867,3.2627927437699213,0.015417866244626821,0
1203,0.009771847270135137,0,0.009160470067742787,1.0,1.0,2.0,0.0032290711462534816,0.9924641146340036,0.009160470067742787,0
1204,0.010772107967383204,0,0.0004713189631387893,3.0,1.0,4.0,0.003214026459086805,0.2614956359947769,0.0004713189631387893,0
